consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
y,95.773,TOUGH,5.898,1,0,0,0,0,1,stimuli/images/PICTURE_747.png,TOUGH,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_727.png,CELL,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,0,0,0,1,1,hose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_697.png,KILLER,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,0,1,1,4,1,peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_378.png,LOSS,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,0,2,2,2,1,lobster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_658.png,DEVIL,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,0,3,3,3,1,crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEVIL,4.205,1,,,,,,stimuli/images/PICTURE_658.png,DEVIL,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,crow,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GENUIS,5.207,0,,,,,,stimuli/images/PICTURE_269.png,GENIUS,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,chameleon,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KILLER,3.525,1,,,,,,stimuli/images/PICTURE_697.png,KILLER,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,peach,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CELL,3.111,1,,,,,,stimuli/images/PICTURE_727.png,CELL,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,hose,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOSS,3.609,1,,,,,,stimuli/images/PICTURE_378.png,LOSS,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,lobster,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,hanger,,,,,,0,0,0,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,cap,,,,,,0,1,1,30,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,dice,,,,,,0,2,2,36,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,cap,,,,,,0,3,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,spoon,,,,,,0,4,4,26,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,ring,,,,,,0,5,5,50,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,mirror,,,,,,0,6,6,24,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,wheel,,,,,,0,7,7,49,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,stamp,,,,,,0,8,8,37,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,wheel,,,,,,0,9,9,13,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,aeroplane,,,,,,0,10,10,39,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,peg,,,,,,0,11,11,53,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,tyre,,,,,,0,12,12,15,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,rug,,,,,,0,13,13,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,helmet,,,,,,0,14,14,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,cathedral,,,,,,0,15,15,25,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,candle,,,,,,0,16,16,38,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,GIRL,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,basket,,,,,,0,17,17,45,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ee19552fb6eba1caba328ae,2020-06-30_12h41.16.292,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87114e1b640ff5ae31ad,2,,,,,,gorilla,,,,,,0,18,18,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
